mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD,destination_id,mine_processed_quantity_tons_fraction
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.2910912411145021,0.230941816608466,mine_3692,0.10075007322134032
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.03209961890324296,0.0254667377608878,mine_3696,0.011110052444369923
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1.0946441862238225,0.8684531899294966,mine_3702,0.3788691184630434
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.004405723060487718,0.003495349716354466,mine_3704,0.0015248721302558333
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.42071059771254454,0.3337773727927127,mine_3749,0.14561284414552253
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.002047106591855037,0.002208329494426004,mine_3502,1.0
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,,,,
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,,,,
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,18.745122025209632,14.871737522828573,mine_3553,0.0069586113426095214
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,534.2087410493589,423.8229107605885,mine_3555,0.19831031239956143
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,69.02731172015007,54.76390393340532,mine_3559,0.025624492262023978
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,145.14997145915987,115.15701386652049,mine_3575,0.05388293746057183
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,128.85433348123595,102.22861305649634,mine_3664,0.04783362974650419
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,79.52927203883544,63.095799405977104,mine_3670,0.029523056384197083
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,271.4007613873436,215.32006467710707,mine_3692,0.10075007322134032
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,29.928282888995817,23.744074166896755,mine_3696,0.011110052444369923
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1020.598436599863,809.7078293174046,mine_3702,0.3788691184630434
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,4.1077037855900445,3.2589114351279482,mine_3704,0.0015248721302558333
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,392.2521890584654,311.19944647931356,mine_3749,0.14561284414552253
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,1.9086327899916598,2.0589499838148373,mine_3502,1.0
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,,,,
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,,,,
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1.1708914774035373,0.9289451781772347,mine_3553,0.0069586113426095214
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,33.36870580025858,26.47358782036967,mine_3555,0.19831031239956143
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,4.3117079148647015,3.420761321197813,mine_3559,0.025624492262023978
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,9.06661820063539,7.193144217370966,mine_3575,0.05388293746057183
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,8.048730794965586,6.3855872271013885,mine_3664,0.04783362974650419
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,4.967700221377378,3.941203139945714,mine_3670,0.029523056384197083
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,16.952721782333548,13.449708585803862,mine_3692,0.10075007322134032
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1.8694341557723428,1.4831450039891638,mine_3696,0.011110052444369923
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,63.75045249953714,50.57742463664033,mine_3702,0.3788691184630434
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.25658277112185623,0.2035639789312906,mine_3704,0.0015248721302558333
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,24.501560701699507,19.43869872734272,mine_3749,0.14561284414552253
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.11922044915411414,0.12860983167816872,mine_3502,1.0
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,,,,
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,,,,
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1.465902103276856,1.1629965003576415,mine_3553,0.0069586113426095214
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,41.77607998710155,33.14371042585507,mine_3555,0.19831031239956143
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,5.398059361685246,4.282635335831203,mine_3559,0.025624492262023978
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,11.350987641819767,9.005484659261727,mine_3575,0.05388293746057183
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,10.076639576549718,7.994460569158016,mine_3664,0.04783362974650419
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,6.21933146111394,4.934204479051508,mine_3670,0.029523056384197083
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,21.224025451186566,16.838414562646733,mine_3692,0.10075007322134032
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2.3404453049407703,1.856829110784429,mine_3696,0.011110052444369923
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,79.81262500189453,63.320601937924536,mine_3702,0.3788691184630434
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.32122979038688915,0.25485270891927586,mine_3704,0.0015248721302558333
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,30.674823465136924,24.336353880177928,mine_3749,0.14561284414552253
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.14925850135673677,0.16101357503871813,mine_3502,1.0
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,,,,
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,,,,
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.5117303116086334,0.40598929505414955,mine_3553,0.0069586113426095214
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,14.583570336517294,11.57010500644999,mine_3555,0.19831031239956143
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1.8844031897233615,1.4950209226196467,mine_3559,0.025624492262023978
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,3.9625050199666254,3.1437157096434114,mine_3575,0.05388293746057183
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,3.5176441175361313,2.7907783125852577,mine_3664,0.04783362974650419
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2.1711002525194765,1.7224765487145663,mine_3670,0.029523056384197083
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,7.4090739984933505,5.878105442291718,mine_3692,0.10075007322134032
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.8170237306591173,0.6481986330066953,mine_3696,0.011110052444369923
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,27.861710117765494,22.104526140256574,mine_3702,0.3788691184630434
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.11213778898686302,0.08896627943846705,mine_3704,0.0015248721302558333
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,10.708243705541431,8.495553643509153,mine_3749,0.14561284414552253
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.05210450223025233,0.05620806924527739,mine_3502,1.0
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,,,,
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,,,,
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,72.28100279526343,57.345270946347696,mine_3553,0.0069586113426095214
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2059.9035553416757,1634.256899271382,mine_3555,0.19831031239956143
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,266.1686226786721,211.16906510219104,mine_3559,0.025624492262023978
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,559.6968362575709,444.0442921623004,mine_3575,0.05388293746057183
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,496.8610194168562,394.19250811784894,mine_3664,0.04783362974650419
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,306.6640764895231,243.29677059980673,mine_3670,0.029523056384197083
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1046.5186178085617,830.2720129466977,mine_3692,0.10075007322134032
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,115.4031590857435,91.55691218869052,mine_3696,0.011110052444369923
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,3935.4173501514565,3122.2252805571425,mine_3702,0.3788691184630434
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,15.839264658242616,12.56632985558625,mine_3704,0.0015248721302558333
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1512.52051257138,1199.9819489360805,mine_3749,0.14561284414552253
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,7.3596689230928485,7.9392905170359125,mine_3502,1.0
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,,,,
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,,,,
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,,,,
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,,,,
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.10506131420878168,0.08335204682130884,mine_3553,0.0069586113426095214
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2.9940948008225474,2.375412223852976,mine_3555,0.19831031239956143
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.38687932123701935,0.30693679724833295,mine_3559,0.025624492262023978
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.8135261396729129,0.6454237641613984,mine_3575,0.05388293746057183
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.7221935178031401,0.5729635914352715,mine_3664,0.04783362974650419
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.44573995449220466,0.353634806843648,mine_3670,0.029523056384197083
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,1.5211275034791036,1.206810440608148,mine_3692,0.10075007322134032
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.16773989137555,0.13307908229618784,mine_3696,0.011110052444369923
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,5.720176848377194,4.538192312582454,mine_3702,0.3788691184630434
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,0.023022563284148655,0.018265312853344307,mine_3704,0.0015248721302558333
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2.1984669093288014,1.7441883165226533,mine_3749,0.14561284414552253
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,,,,
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.010697368040006391,0.011539855056628658,mine_3502,1.0
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,,,,
