mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,622.4407513020076,6931.737609167484
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.41789745068661993,4.179874905359464
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,291.67058591579905,290.4203826079006
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,239.9578867022984,902.7685671989007
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.011367530977470675,0.21902193348671217
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,221.34271060310274,1954.366252345807
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,0.12605578905710055,3.3565730330802763
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,78.07580434724166,714.4391924509828
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,167.69584287625722,1594.5828839605551
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.013731077022291309,0.46809466668614386
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,45.445362951317904,24.551841014726808
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.011254981165812548,0.07709662098581596
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.008216136251043159,0.49161757732269207
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,298.51946705481924,2321.863559722483
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,0.0005627490582906274,0.006752988699487529
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,0.0031513947264275137,0.10050698181070605
mine_2857,ZAF,Platinum,Palladium,Nickel,Copper,,,,,,,,,,,,1.0,18084.36237466416,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,0.37051397997854907,0.8353447021266074
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,68.13321156044289,579.6165121306658
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,111.6049366044066,392.6802979958651
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,20.56562322331869,212.1639471343644
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,BFA,Africa,0,Africa,1,22.605,0.427,2.657476585701964e-06,0.04397730961752919,2.3281196344361765
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,82.7765227581485,752.0621512508117
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,BWA,Africa,0,Africa,1,15.445,3.926,2.4433847951910803e-05,0.4043440692234651,1.590701515322572
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,37.07688867051641,350.21788825459873
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,6054.772815085999,46270.89429298729
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,COD,Africa,0,Africa,0,19.337,0.798,4.966431651967606e-06,0.08218710321964472,1.9915438783938217
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,93.98507218596045,763.4275565159716
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,151.44498040309324,1090.0829790290995
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,2.301238890150052,23.059043986410916
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,8126.193803543936,71910.38313481121
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,569.579077428055,6343.049847144919
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,0.3824069100934095,3.8248930317934393
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,266.90004292186075,265.7560149236605
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,219.57911888575288,826.0996513493194
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.010402127099228215,0.2004211815356248
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,202.54486332558605,1788.3888942668905
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,0.11535032030827329,3.0715112522800303
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,71.44510464093676,653.7644189643257
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,153.45403281224816,1459.1606446541011
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.012564945605008338,0.42834105550188256
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,41.585850298280874,22.466740689899417
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.010299135741810114,0.07054907983139928
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.007518369091521382,0.44986624920226576
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,273.167273003467,2124.675965534402
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,0.0005149567870905057,0.006179481445086068
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,0.002883758007706832,0.09197128217436432
mine_2865,ZAF,Platinum,Chromite,Nickel,Palladium,Copper,,,,,,,,,,,1.0,16548.521952795574,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,0.33904754862038894,0.7644018547571468
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ARE,Africa,0,Asia,0,5627.817,661.543,0.004117178063079706,1315.21149015027,11188.644703160675
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,AUS,Africa,0,Oceania,0,3812.75,1083.634,0.00674410300344394,2154.3692366444775,7580.115894311392
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,BEL,Africa,0,Europe,0,2060.017,199.683,0.0012427468315286308,396.9891238931957,4095.513108452343
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,BFA,Africa,0,Africa,1,22.605,0.427,2.657476585701964e-06,0.8489173134537971,44.940927097477946
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,BGR,Africa,0,Europe,0,7302.187,803.723,0.0050020493065342855,1597.8790864661034,14517.454263178553
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,BWA,Africa,0,Africa,1,15.445,3.926,2.4433847951910803e-05,7.805267851568168,30.706154347292497
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,CHE,Africa,0,Europe,1,3400.459,360.0,0.002240495482090649,715.7148310149108,6760.441495994813
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,CHN,Africa,0,Asia,0,449269.681,58789.134999999995,0.3658799760097701,116878.4883945494,893191.5939362164
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,COD,Africa,0,Africa,0,19.337,0.798,4.966431651967606e-06,1.5865012087497192,38.44382690926481
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,DEU,Africa,0,Europe,0,7412.540000000001,912.553,0.005679363537967412,1814.2436560754168,14736.846704142412
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ESP,Africa,0,Europe,0,10584.218,1470.463,0.009151571411337394,2923.4227154407745,21042.449436930492
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,GBR,Africa,0,Europe,0,223.893,22.344,0.00013906008625509295,44.422033844992136,445.12094627894845
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,IND,Africa,0,Asia,0,698217.646,78901.706,0.49105254395067965,156864.22549049495,1388124.2347736636
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ITA,Africa,0,Europe,0,61588.176,5530.358,0.034418728092621885,10994.88678172767,122443.2527176572
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KAZ,Africa,0,Asia,1,37.138,3.713,2.31082214583405e-05,7.381803243217679,73.83393720619934
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KHM,Africa,0,Asia,0,2580.372,2591.48,0.016128331199800765,5152.112972995893,5130.029194265577
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,KOR,Africa,0,Asia,0,8021.058,2132.015,0.013268805486804152,4238.65209846182,15946.639363974442
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,MOZ,Africa,0,Africa,0,1.946,0.101,6.285834546976544e-07,0.20079777203473892,3.8688362809861574
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,MYS,Africa,0,Asia,0,17364.456,1966.62,0.012239453402747534,3909.830836029289,34522.21858807182
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,NAM,Africa,0,Africa,0,29.823,1.12,6.9704303887264645e-06,2.2266683631575006,59.29100945932691
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,NLD,Africa,0,Europe,0,6347.76,693.7,0.004317310322017454,1379.142717430677,12619.961043675587
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,OMN,Africa,0,Asia,0,14167.797,1489.97,0.0092729751484739,2962.204518798019,28166.95121030156
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,RUS,Africa,0,Europe,0,4.159,0.122,7.592790244862755e-07,0.24254780384394203,8.26849439497504
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,SGP,Africa,0,Asia,0,218.142,403.78,0.0025129646271071174,802.7537068533353,433.68740185348526
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,SWZ,Africa,0,Africa,1,0.685,0.1,6.223598561362914e-07,0.1988096752819197,1.36184627568115
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,SYC,Africa,0,Africa,0,4.368,0.073,4.543226949794927e-07,0.14513106295580136,8.684006616314253
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,THA,Africa,0,Asia,0,20629.653,2652.332,0.01650704961945682,5273.092636598446,41013.7461410868
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,TZA,Africa,0,Africa,0,0.06,0.005,3.111799280681457e-08,0.009940483764095984,0.1192858051691518
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ZMB,Africa,0,Africa,1,0.893,0.028,1.742607597181616e-07,0.05566670907893752,1.7753704002675428
mine_3169,ZAF,Copper,IronOre,U3O8,Titanium,Nickel,Silver,,,,,,,,,,1.0,319444.88919346704,ZAF,ZWE,Africa,0,Africa,1,7.422000000000001,3.292,2.048808646400671e-05,6.544814510280796,14.755654099424081
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,ARE,Africa,1,Asia,0,77956.538,8794.04,0.009034025889421872,149.59852835679945,1326.1462718603636
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,AUS,Africa,1,Oceania,0,8187.213,879.22,0.0009032135676546272,14.956722746526648,139.27557938599972
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,CAN,Africa,1,North America,0,105098.643,12064.18,0.012393406722580925,205.22803783375247,1787.8702308718905
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,CHE,Africa,1,Europe,1,4459202.51,468979.037,0.481777290284572,7977.96846107011,75857.07287446341
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,CHN,Africa,1,Asia,0,1920899.636,221960.25100000002,0.22801745886493316,3775.844424554109,32677.103887031633
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,DEU,Africa,1,Europe,0,44181.983,4696.977,0.004825155653149072,79.90193891837366,751.5953573880868
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,ESP,Africa,1,Europe,0,22066.573,2387.022,0.0024521628906190524,40.60647647216797,375.382286944099
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,GRC,Africa,1,Europe,0,42019.315,4611.926,0.00473778364484331,78.45510624132488,714.8054462523241
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,HKG,Africa,1,Asia,0,97971.678,10998.322,0.011298461877384926,187.09634998182986,1666.630905641346
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,IND,Africa,1,Asia,0,1.023,0.046,4.725532188998527e-08,0.0007825222883239982,0.017402615238161955
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,JPN,Africa,1,Asia,0,5348.791,581.286,0.0005971490660900429,9.88846197588486,90.99017767580014
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,KOR,Africa,1,Asia,0,56906.789000000004,6300.8589999999995,0.006472806961487189,107.18614354536649,968.061538031542
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,KWT,Africa,1,Asia,0,55118.896,6255.581,0.006426293342692955,106.41590345469837,937.647057126358
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,LKA,Africa,1,Asia,0,14697.013,1564.66,0.00160735895539966,26.61698529671798,250.01609226712068
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,LUX,Africa,1,Europe,1,186321.727,20504.854,0.021064423392981566,348.8153320397715,3169.5848734025935
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,MUS,Africa,1,Africa,0,17410.129,1872.476,0.0019235751328537404,31.853352268516673,296.16986924121744
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,MYS,Africa,1,Asia,0,34297.742,3798.39,0.0039020465676891554,64.61575727710851,583.4510337866544
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,NLD,Africa,1,Europe,0,413.813,42.244,4.3396822128707345e-05,0.7186276423469344,7.039519471700407
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,PAK,Africa,1,Asia,0,64395.09,7296.06,0.007495166604970564,124.11586015106937,1095.447677904996
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,SAU,Africa,1,Asia,0,22024.047,2484.19,0.0025519825670844024,42.259435726773766,374.65886209989753
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,SGP,Africa,1,Asia,0,1337861.581,153285.857,0.15746896768950547,2607.5999910292426,22758.837083149614
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,THA,Africa,1,Asia,0,69188.8,7811.292,0.0080244590834058,132.88065414362916,1176.9951761389445
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,TWN,Africa,1,Asia,0,64257.596,7066.149,0.007258981424295599,120.20476271996374,1093.1087187851954
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,USA,Africa,1,North America,0,116467.02,13013.292000000001,0.013368419615399354,221.37371814061697,1981.2617174929753
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,ZAF,Africa,1,Africa,0,65466.456,5441.384999999999,0.0055898782543986406,92.56532699677997,1113.6730642952684
mine_3412,ZMB,Zinc,Lead,Manganese,Silver,Copper,Vanadium,,,,,,,,,,1.0,16559.453137273766,ZMB,ZWE,Africa,1,Africa,1,7089.902,745.737,0.0007660878691363466,12.68599616799725,120.60883341375852
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,ARE,Africa,1,Asia,0,77956.538,8794.04,0.009034025889421872,945.8216546588279,8384.426470954622
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,AUS,Africa,1,Oceania,0,8187.213,879.22,0.0009032135676546272,94.56237579191529,880.555847676866
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,CAN,Africa,1,North America,0,105098.643,12064.18,0.012393406722580925,1297.5336352463644,11303.629779334347
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,CHE,Africa,1,Europe,1,4459202.51,468979.037,0.481777290284572,50439.9034773146,479598.71645648626
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,CHN,Africa,1,Asia,0,1920899.636,221960.25100000002,0.22801745886493316,23872.39674476222,206597.70391709157
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,DEU,Africa,1,Europe,0,44181.983,4696.977,0.004825155653149072,505.1719753417607,4751.886080478165
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,ESP,Africa,1,Europe,0,22066.573,2387.022,0.0024521628906190524,256.73036485472255,2373.316767664215
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,GRC,Africa,1,Europe,0,42019.315,4611.926,0.00473778364484331,496.0245212080079,4519.2855662392385
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,HKG,Africa,1,Asia,0,97971.678,10998.322,0.011298461877384926,1182.8978617916896,10537.106335161301
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,IND,Africa,1,Asia,0,1.023,0.046,4.725532188998527e-08,0.004947418491877007,0.11002628515630822
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,JPN,Africa,1,Asia,0,5348.791,581.286,0.0005971490660900429,62.51880664063517,575.2762500562025
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,KOR,Africa,1,Asia,0,56906.789000000004,6300.8589999999995,0.006472806961487189,677.6736158980362,6120.471743737893
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,KWT,Africa,1,Asia,0,55118.896,6255.581,0.006426293342692955,672.8038503659666,5928.1792461357745
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,LKA,Africa,1,Asia,0,14697.013,1564.66,0.00160735895539966,168.2832134239191,1580.7016063381907
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,LUX,Africa,1,Europe,1,186321.727,20504.854,0.021064423392981566,2205.3498663660484,20039.38168691869
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,MUS,Africa,1,Africa,0,17410.129,1872.476,0.0019235751328537404,201.38961713034547,1872.5042208818295
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,MYS,Africa,1,Asia,0,34297.742,3798.39,0.0039020465676891554,408.5266288121893,3688.8105000092764
mine_3453,ZMB,Copper,Cobalt,,,,,,,,,,,,,,1.0,104695.47754631854,ZMB,NLD,Africa,1,Europe,0,413.813,42.244,4.3396822128707345e-05,4.543451016757659,44.50665409519784
