origin_id,destination_id,reference_mineral,process_binary,export_country_code,import_country_code,export_continent,import_continent,mine_output_tons,mine_output_thousandUSD
mine_3601,port903_land,copper,0.0,ZMB,VNM,Africa,Asia,74.39285473200052,10.311739641724765
mine_3602,port747_land,copper,0.0,ZMB,ARE,Africa,Asia,5832.181820655717,811.1492249552751
mine_3602,port1195_land,copper,0.0,ZMB,CHN,Africa,Asia,751003.4905733056,1136283.380659677
mine_3602,port446_land,copper,0.0,ZMB,DEU,Africa,Europe,12.595484859553961,28.677219992734457
mine_3602,port1367_land,copper,0.0,ZMB,IND,Africa,Asia,0.044983874498407,0.2474113097412385
mine_3602,port1114_land,copper,0.0,ZMB,NLD,Africa,Europe,0.8771855527189365,67.56577949660732
mine_3602,port1201_land,copper,0.0,ZMB,SGP,Africa,Asia,657.2144064217263,142.1265514777169
mine_3602,port541_land,copper,0.0,ZMB,TWN,Africa,Asia,547813.6236416005,2157600.933457281
mine_3602,port812_land,copper,0.0,ZMB,USA,Africa,North America,1244.9287267434138,1223.4264347331753
mine_3602,port903_land,copper,0.0,ZMB,VNM,Africa,Asia,2932.948617296137,406.54176577935334
mine_3603,port1195_land,copper,0.0,COD,CHN,Africa,Asia,82897.2879278013,229798.52143019903
mine_3603,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.009649667833040988,0.6680975905581907
mine_3603,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.21683371248362687,1.3464124764690126
mine_3603,port541_land,copper,0.0,COD,TWN,Africa,Asia,8054.63450299127,16387.636379727388
mine_3639,port747_land,copper,0.0,ZMB,ARE,Africa,Asia,20.602853993436042,2.865478059935278
mine_3639,port1195_land,copper,0.0,ZMB,CHN,Africa,Asia,2653.006326044721,4014.0519117538674
mine_3639,port446_land,copper,0.0,ZMB,DEU,Africa,Europe,0.04449500093067201,0.10130558247608358
mine_3639,port1367_land,copper,0.0,ZMB,IND,Africa,Asia,0.0001589107176095429,0.0008740089468524859
mine_3639,port1114_land,copper,0.0,ZMB,NLD,Africa,Europe,0.0030987589933860866,0.23868389784953345
mine_3639,port1201_land,copper,0.0,ZMB,SGP,Africa,Asia,2.321685584275422,0.5020784122873508
mine_3639,port541_land,copper,0.0,ZMB,TWN,Africa,Asia,1935.2147190490134,7621.973795584414
mine_3639,port812_land,copper,0.0,ZMB,USA,Africa,North America,4.3978541098441,4.321894786826738
mine_3639,port903_land,copper,0.0,ZMB,VNM,Africa,Asia,10.360978788142198,1.4361556103962438
mine_3643,port747_land,copper,0.0,ZMB,ARE,Africa,Asia,31.95186928370918,4.4439173541470645
mine_3643,port1195_land,copper,0.0,ZMB,CHN,Africa,Asia,4114.406254863586,6225.1793864696765
mine_3643,port446_land,copper,0.0,ZMB,DEU,Africa,Europe,0.06900492785942647,0.15710943396565846
mine_3643,port1367_land,copper,0.0,ZMB,IND,Africa,Asia,0.0002464461709265231,0.001355453940095877
mine_3643,port1114_land,copper,0.0,ZMB,NLD,Africa,Europe,0.0048057003330672,0.37016214873163766
mine_3643,port1201_land,copper,0.0,ZMB,SGP,Africa,Asia,3.600578557236502,0.7786466770423497
mine_3643,port541_land,copper,0.0,ZMB,TWN,Africa,Asia,3001.221469543198,11820.513336548387
mine_3643,port812_land,copper,0.0,ZMB,USA,Africa,North America,6.820397780391526,6.7025965106886485
mine_3643,port903_land,copper,0.0,ZMB,VNM,Africa,Asia,16.068290344409306,2.2272572697484523
mine_3645,port1195_land,copper,0.0,COD,CHN,Africa,Asia,899.4143047418378,2493.254997230483
mine_3645,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.00010469642013624356,0.007248687441197569
mine_3645,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.0023525901465908847,0.01460822991548057
mine_3645,port541_land,copper,0.0,COD,TWN,Africa,Asia,87.39071774901741,177.80165008138275
mine_3653,port1195_land,copper,0.0,COD,CHN,Africa,Asia,23065.44766816121,63939.43520667917
mine_3653,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.002684935948833385,0.1858923301045232
mine_3653,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.06033209014437371,0.37462753356663464
mine_3653,port541_land,copper,0.0,COD,TWN,Africa,Asia,2241.131830232102,4559.716955404653
mine_3673,port1195_land,copper,0.0,COD,CHN,Africa,Asia,724.6051220732957,2008.6686770526858
mine_3673,port1114_land,copper,0.0,COD,NLD,Africa,Europe,8.43477381819441e-05,0.005839840461185189
mine_3673,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.0018953432932648615,0.01176899029221008
mine_3673,port541_land,copper,0.0,COD,TWN,Africa,Asia,70.40555322363451,143.2443154203935
mine_3681,port1195_land,copper,0.0,COD,CHN,Africa,Asia,10123.462881357062,28063.123173769887
mine_3681,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.0011784227996734498,0.08158844913033238
mine_3681,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.026479853498544575,0.16442464004855428
mine_3681,port541_land,copper,0.0,COD,TWN,Africa,Asia,983.63644278625,2001.267263988609
mine_3685,port1195_land,copper,0.0,COD,CHN,Africa,Asia,2066.933571157137,5729.720361419177
mine_3685,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.00024060162754659342,0.016658124448372967
mine_3685,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.005406460101341099,0.03357100356120703
mine_3685,port541_land,copper,0.0,COD,TWN,Africa,Asia,200.83159381683296,408.603907701724
mine_3694,port1195_land,copper,0.0,COD,CHN,Africa,Asia,44.45665152453935,123.23772035792476
mine_3694,port1114_land,copper,0.0,COD,NLD,Africa,Europe,5.174981364344355e-06,0.00035829135681372386
mine_3694,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.00011628487536350256,0.0007220621056602828
mine_3694,port541_land,copper,0.0,COD,TWN,Africa,Asia,4.319587385885082,8.788459285651417
mine_3701,port1195_land,copper,0.0,COD,CHN,Africa,Asia,4097.686590562584,11359.145073789996
mine_3701,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.00047699165402459654,0.03302465745805589
mine_3701,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.010718283049258582,0.06655436490272607
mine_3701,port541_land,copper,0.0,COD,TWN,Africa,Asia,398.1477394475897,810.0554254888224
mine_3743,port1195_land,copper,0.0,COD,CHN,Africa,Asia,8925.625733017585,24742.61399327276
mine_3743,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.0010389884359145293,0.07193466994537652
mine_3743,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.023346681324667662,0.1449694452934861
mine_3743,port541_land,copper,0.0,COD,TWN,Africa,Asia,867.2497591545396,1764.4715844217062
mine_6332,port1114_land,copper,0.0,MOZ,NLD,Africa,Europe,31602.9824,1396456.7847999998
mine_10426,port1195_land,copper,0.0,TZA,CHN,Africa,Asia,742333.9562826847,1831972.8189419368
mine_10426,port493_land,copper,0.0,TZA,GBR,Africa,Europe,0.1692981884309343,0.8464909421546715
mine_10426,port1367_land,copper,0.0,TZA,IND,Africa,Asia,13.543855074474745,42.32454710773358
mine_10426,port535_land,copper,0.0,TZA,KHM,Africa,Asia,56232.73188371169,51852.141258061274
mine_10426,port915_land,copper,0.0,TZA,KOR,Africa,Asia,43.14268862735421,16.929818843093432
mine_10426,port1114_land,copper,0.0,TZA,NLD,Africa,Europe,2.539472826464015,78.55435943195353
mine_10426,port1201_land,copper,0.0,TZA,SGP,Africa,Asia,73119.88758332052,588193.2039601604
mine_10426,port812_land,copper,0.0,TZA,USA,Africa,North America,0.507894565292803,16.929818843093432
mine_10511,port1195_land,copper,0.0,COD,CHN,Africa,Asia,10076.021247782512,27931.61082249538
mine_10511,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.001172900351148355,0.08120610078244786
mine_10511,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.026355760831686562,0.16365409605434691
mine_10511,port541_land,copper,0.0,COD,TWN,Africa,Asia,979.026822517362,1991.8887154291303
mine_10514,port1195_land,copper,0.0,COD,CHN,Africa,Asia,2812.1955927081076,7795.651767759657
mine_10514,port1114_land,copper,0.0,COD,NLD,Africa,Europe,0.0003273539343628417,0.022664445926180277
mine_10514,port1095_land,copper,0.0,COD,RUS,Africa,Europe,0.007355835466270914,0.04567550190050944
mine_10514,port541_land,copper,0.0,COD,TWN,Africa,Asia,273.2442546240426,555.9318037293327
mine_1687,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,3.3733736829537824,2.6763190931399197
mine_1687,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,96.1362484509954,76.27120546187267
mine_1687,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,12.422160626569585,9.855316602170404
mine_1687,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,26.12120065920705,20.723665573498426
mine_1687,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,23.188636324456823,18.39706951311743
mine_1687,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,14.312094258947845,11.35472518849467
mine_1687,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,48.84130307428315,38.749016336986806
mine_1687,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,5.385896220785227,4.2729855166049
mine_1687,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,183.66697758806666,145.71508676377468
mine_1687,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.7392227070617917,0.5864739666966675
mine_1687,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,70.58973581880649,56.00347767762052
mine_1687,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.34347771198936833,0.3705288064051114
mine_1701,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,1.101431805947228,0.8738382548437447
mine_1701,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,31.389206088681636,24.90312057574484
mine_1701,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,4.055928604004747,3.2178347801081624
mine_1701,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,8.528767909989806,6.766432225936558
mine_1701,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,7.571263662060737,6.0067811640206115
mine_1701,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,4.673006108447741,3.7074029282896706
mine_1701,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,15.947051736888948,12.651844430515393
mine_1701,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,1.7585355073706188,1.3951618162324309
mine_1701,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,59.96864558466555,47.57706861205161
mine_1701,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.24136175762281334,0.19148814836135514
mine_1701,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,23.048078129360025,18.285555457281948
mine_1701,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.11214804886003939,0.12098043405523422
mine_1740,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,5.087666492455002,4.036380268836075
mine_1740,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,144.99110265370487,115.03097279983048
mine_1740,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,18.73489756057891,14.863625782926585
mine_1740,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,39.39556355943801,31.255090259318823
mine_1740,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,34.97271844794915,27.746156494378322
mine_1740,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,21.58526426113231,17.12500905679551
mine_1740,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,73.66164690100071,58.44062667277891
mine_1740,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,8.122919756205512,6.4444462069025175
mine_1740,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,277.00350315980484,219.76508802431033
mine_1740,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,1.1148834818344329,0.8845103535778921
mine_1740,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,106.46227408821368,84.46352038647991
mine_1740,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.5180274142244682,0.5588254281944781
mine_1741,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,3.601615850003337,2.8573986078764797
mine_1741,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,102.64081857595603,81.4317085232639
mine_1741,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,13.26264292331985,10.522126457718104
mine_1741,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,27.88855880115274,22.125826965699673
mine_1741,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,24.757577421128847,19.641813620256638
mine_1741,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,15.280449299240752,12.122984897275261
mine_1741,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,52.14590134975122,41.37077137838155
mine_1741,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,5.7503054859513805,4.56209534129153
mine_1741,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,196.09386915717263,155.5741567336501
mine_1741,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.7892384504834591,0.626154743763674
mine_1741,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,75.36583114324513,59.79266805757837
mine_1741,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.36671738380925145,0.3955987528968195
mine_1747,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,1.5444617471645057,1.225323030012278
mine_1747,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,44.01491569070844,34.91992596054197
mine_1747,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,5.687348544223718,4.512147460912057
mine_1747,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,11.959302170410124,9.488100562660616
mine_1747,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,10.616660096984456,8.422894346545329
mine_1747,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,6.5526337080458354,5.198635061337073
mine_1747,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,22.361449210645304,17.740807600160718
mine_1747,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,2.4658728824602107,1.9563390530768687
mine_1747,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,84.089889755026,66.71403723478042
mine_1747,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.33844492220400496,0.26851060463533094
mine_1747,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,32.31872806309803,25.640571460654048
mine_1747,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.15725746301152807,0.1696425067305707
mine_1759,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,19.20820090474194,15.239128438689681
mine_1759,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,547.4058162622495,434.29301804349575
mine_1759,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,70.73256016427894,56.116789619515565
mine_1759,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,148.73575159209568,118.00184895907827
mine_1759,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,132.03754670818242,104.75406535959036
mine_1759,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,81.49396056613524,64.65451596449405
mine_1759,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,278.1054368927068,220.6393244908016
mine_1759,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,30.667630207616813,24.330646996134742
mine_1759,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,1045.8112668944584,829.7108249684636
mine_1759,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,4.209180365146233,3.3394194763049803
mine_1759,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,401.94237426819643,318.8873073954978
mine_1759,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,1.9557835918183595,2.1098142166662304
mine_1990,mine_2157,copper,0.0,NAM,ZAF,Africa,Africa,2047.1183971278156,403.86848332760815
mine_1990,mine_2261,copper,0.0,NAM,ZAF,Africa,Africa,3713.1291991234634,732.5496464461788
mine_1990,mine_2263,copper,0.0,NAM,ZAF,Africa,Africa,11853.600621440059,2338.553408375865
mine_1990,mine_2299,copper,0.0,NAM,ZAF,Africa,Africa,116.45158882451044,22.97430701889628
mine_1990,mine_2345,copper,0.0,NAM,ZAF,Africa,Africa,8070.788997611995,1592.2563718326978
mine_1990,mine_2845,copper,0.0,NAM,ZAF,Africa,Africa,797.940958290838,157.42284621253293
mine_1990,mine_2857,copper,0.0,NAM,ZAF,Africa,Africa,3704.8971928788646,730.9255841147503
mine_1990,mine_2865,copper,0.0,NAM,ZAF,Africa,Africa,3390.2534830368973,668.8506801615946
mine_1990,mine_3169,copper,0.0,NAM,ZAF,Africa,Africa,65443.85965802428,12911.179138575666
mine_1990,mine_3412,copper,0.0,NAM,ZMB,Africa,Africa,2.5903357623471805,23.997261496461615
mine_1990,mine_3453,copper,0.0,NAM,ZMB,Africa,Africa,16.377137420909605,151.72027308804934
mine_1990,mine_3489,copper,0.0,NAM,ZMB,Africa,Africa,61.599359871061786,570.6657678621008
mine_1990,mine_3586,copper,0.0,NAM,ZMB,Africa,Africa,0.37846453611574604,3.5061525892987038
mine_1990,mine_3589,copper,0.0,NAM,ZMB,Africa,Africa,3.0848393772280684,28.57841762677324
mine_1990,mine_3592,copper,0.0,NAM,ZMB,Africa,Africa,9.663042199958136,89.51988151281971
mine_1990,mine_3600,copper,0.0,NAM,ZMB,Africa,Africa,2.4220775981109,22.43849246551796
mine_1990,mine_3605,copper,0.0,NAM,ZMB,Africa,Africa,22.868758447494518,211.85963014565675
mine_1990,mine_3633,copper,0.0,NAM,ZMB,Africa,Africa,28.010421074562903,259.4927688228375
mine_2142,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,0.5240762633982289,0.41578415017632137
mine_2142,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,14.935412023848329,11.849244145503835
mine_2142,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,1.9298661033024915,1.5310896404899588
mine_2142,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,4.058104000196572,3.2195606649079234
mine_2142,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,3.602510430324085,2.8581083372506266
mine_2142,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,2.223479989345549,1.7640328371476084
mine_2142,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,7.587824540167148,6.019919997260262
mine_2142,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,0.8367351594348809,0.6638370051954092
mine_2142,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,28.533898811861633,22.637817617952297
mine_2142,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.11484321351462182,0.0911126705588098
mine_2142,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,10.966589669305566,8.70051647906794
mine_2142,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.05336156998247012,0.05756413922461285
mine_2842,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,3.518999609162209,2.7918537131961636
mine_2842,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,100.28637575341185,79.56377426163068
mine_2842,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,12.958415668783013,10.280762978159107
mine_2842,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,27.248832637512646,21.618290147355854
mine_2842,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,24.189671774316192,19.19125673907061
mine_2842,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,14.929936270632899,11.844899870526582
mine_2842,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,50.949744256877274,40.42178132660342
mine_2842,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,5.618401184459321,4.457446988120834
mine_2842,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,191.5957385967625,152.0054940731527
mine_2842,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.7711343781387754,0.6117915930921368
mine_2842,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,73.63703997943561,58.42110438435267
mine_2842,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.3583053784863113,0.38652424767279797
mine_2852,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,1.0002791050450384,0.7935871678932598
mine_2852,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,28.506501087880405,22.616081202514525
mine_2852,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,3.683442417618747,2.9223170028772594
mine_2852,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,7.7455075167406156,6.145020267947494
mine_2852,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,6.875938028167847,5.4551336310654985
mine_2852,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,4.243849090600948,3.366924455174691
mine_2852,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,14.482514989444997,11.489931156692363
mine_2852,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,1.5970360706896853,1.267033696864979
mine_2852,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,54.4612774139068,43.207711412511664
mine_2852,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.21919570653710774,0.17390236293830527
mine_2852,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,20.931401145091826,16.60625646481263
mine_2852,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.10184865675800375,0.10986989811925588
mine_2859,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,32.53223518394358,25.809960694621136
mine_2859,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,927.1214333928457,735.5463779144324
mine_2859,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,119.7971790194411,95.04297704525133
mine_2859,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,251.9083632585357,199.85546389871524
mine_2859,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,223.62721755794934,177.4181719387933
mine_2859,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,138.02337368066765,109.50301537827514
mine_2859,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,471.01712043699933,373.6888441951474
mine_2859,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,51.94065614974399,41.207936869317116
mine_2859,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,1771.2527196771107,1405.2512167276575
mine_2859,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,7.128936554217827,5.655853992769078
mine_2859,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,680.7552625533782,540.0878995806308
mine_2859,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,3.312439936122564,3.5733160347187454
mine_2921,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,4.50901836280078,3.5773006698492003
mine_2921,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,128.50047173450227,101.94787127152874
mine_2921,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,16.604075218200638,13.173104348016155
mine_2921,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,34.91489070005356,27.700277940636028
mine_2921,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,30.995079947304355,24.59043439970579
mine_2921,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,19.13025412803507,15.177288136856696
mine_2921,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,65.28370501551642,51.793854646708795
mine_2921,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,7.199055676036304,5.711484101424183
mine_2921,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,245.49838008446287,194.7700028831851
mine_2921,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.9880816872390914,0.7839101545442742
mine_2921,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,94.35373751820877,74.8570223646208
mine_2921,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.4591093238199304,0.49526715657673326
mine_2956,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,0.020105105111969366,0.015950701504742197
mine_2956,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,0.5729662829660921,0.4545718165100689
mine_2956,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,0.07403533334506378,0.05873709669332458
mine_2956,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,0.15568079147530262,0.12351180563419224
mine_2956,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,0.1382028836776287,0.10964543245904626
mine_2956,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,0.08529922460194342,0.06767348206508768
mine_2956,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,0.2910912411145021,0.230941816608466
mine_2956,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,0.03209961890324296,0.0254667377608878
mine_2956,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,1.0946441862238225,0.8684531899294966
mine_2956,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.004405723060487718,0.003495349716354466
mine_2956,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,0.42071059771254454,0.3337773727927127
mine_2956,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.002047106591855037,0.002208329494426004
mine_2957,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,18.745122025209632,14.871737522828573
mine_2957,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,534.2087410493589,423.8229107605885
mine_2957,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,69.02731172015007,54.76390393340532
mine_2957,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,145.14997145915987,115.15701386652049
mine_2957,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,128.85433348123595,102.22861305649634
mine_2957,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,79.52927203883544,63.095799405977104
mine_2957,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,271.4007613873436,215.32006467710707
mine_2957,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,29.928282888995817,23.744074166896755
mine_2957,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,1020.598436599863,809.7078293174046
mine_2957,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,4.1077037855900445,3.2589114351279482
mine_2957,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,392.2521890584654,311.19944647931356
mine_2957,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,1.9086327899916598,2.0589499838148373
mine_2974,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,1.1708914774035373,0.9289451781772347
mine_2974,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,33.36870580025858,26.47358782036967
mine_2974,mine_3559,copper,0.0,ZAF,COD,Africa,Africa,4.3117079148647015,3.420761321197813
mine_2974,mine_3575,copper,0.0,ZAF,COD,Africa,Africa,9.06661820063539,7.193144217370966
mine_2974,mine_3664,copper,0.0,ZAF,COD,Africa,Africa,8.048730794965586,6.3855872271013885
mine_2974,mine_3670,copper,0.0,ZAF,COD,Africa,Africa,4.967700221377378,3.941203139945714
mine_2974,mine_3692,copper,0.0,ZAF,COD,Africa,Africa,16.952721782333548,13.449708585803862
mine_2974,mine_3696,copper,0.0,ZAF,COD,Africa,Africa,1.8694341557723428,1.4831450039891638
mine_2974,mine_3702,copper,0.0,ZAF,COD,Africa,Africa,63.75045249953714,50.57742463664033
mine_2974,mine_3704,copper,0.0,ZAF,COD,Africa,Africa,0.25658277112185623,0.2035639789312906
mine_2974,mine_3749,copper,0.0,ZAF,COD,Africa,Africa,24.501560701699507,19.43869872734272
mine_2974,mine_3502,copper,0.0,ZAF,NAM,Africa,Africa,0.11922044915411414,0.12860983167816872
mine_2981,mine_3553,copper,0.0,ZAF,COD,Africa,Africa,1.465902103276856,1.1629965003576415
mine_2981,mine_3555,copper,0.0,ZAF,COD,Africa,Africa,41.77607998710155,33.14371042585507
