mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_tons,mine_output_thousandUSD
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,4675.104497464833,3709.0677182356103
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0034325802446865945,0.016018707808537442
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.12586127563850846,1.752904311619954
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.029749028787283815,0.08581450611716486
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.8741637689801861,1.0606672956081578
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,597.8410592829152,560.1147140069797
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,9189.428080461961,4228.476607314266
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,38320.616451763904,49297.37190273296
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,1437.5588855076714,551.0160879717305
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,3.312439936122564,3.5733160347187454
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0800935390426872,2.9096838540793364
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.009153547319164252,2.3089823112591823
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,1.1441934148955315,0.6567670201500351
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.020595481468119563,0.1533219175960012
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,2387.0437627970155,2852.740780400231
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,0.0014293301299438353,0.0011441934148955317
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.30893222202179355,0.022883868297910632
mine_2859,ZAF,Nickel,Copper,Platinum,Palladium,Chromium,,,,,,,,,,,0.0,172424.85853758387,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.012586127563850845,0.16361965833006098
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,97.02240778852044,355.8454080322455
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,3.5582161998437924,1.3822441680188302
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,13.214419176725222,35.69872343298288
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.003647500672835371,0.008405110246098899
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.6609905567120794,1.6435955205767734
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0006343479431018036,0.007770762302997095
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,15937.171699955401,32422.523738639455
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,0.0001585869857754509,0.014590002691341482
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,647.9767500723601,514.0825509170758
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0004757609573263527,0.0022202178008563127
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0174445684352996,0.24295526220799077
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.004123261630161724,0.01189402393315882
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.12116045713244451,0.147010135813843
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,82.86170006767311,77.63276997268495
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,1273.6690154905398,586.0734302838133
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,5311.29700366022,6832.6923708258055
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,199.24789599334767,76.37168626179856
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.4591093238199304,0.49526715657673326
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.011101089004281564,0.40328670482697165
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0012686958862036073,0.3200285372948599
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.1585869857754509,0.09102892983510881
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.002854565743958116,0.02125065609391042
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,330.8479758124043,395.3943063058848
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,0.00019810737768187765,0.0001585869857754509
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.04281848615937175,0.003171739715509018
mine_2921,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,23898.353400968117,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.00174445684352996,0.022677938965889478
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,0.43260983873947095,1.586666710236243
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.015865606425371836,0.006163240433370812
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,0.05892131394573844,0.15917579597911158
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,1.6263713855843124e-05,3.7477253667812416e-05
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.0029472677978762676,0.007328570887041659
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,2.828471974929239e-06,3.4648781692883184e-05
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,71.06170044871556,144.56766313893786
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,7.071179937323098e-07,6.505485542337251e-05
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2.8892409881926,2.2922248016743794
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,2.121353981196929e-06,9.899651912252337e-06
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,7.778297931055407e-05,0.0010833047663978985
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,1.8385067837040053e-05,5.303384952992323e-05
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.0005402381472114847,0.0006554983801898512
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,0.3694691517251319,0.34615405723579024
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,5.67911846302393,2.6132224291651496
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,23.682357432926402,30.46605430718967
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,0.8884195117353054,0.3405310549496309
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.002047106591855037,0.002208329494426004
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,4.9498259561261684e-05,0.0017982010580612636
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,5.656943949858478e-06,0.001426964111351801
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.0007071179937323097,0.00040588572840234574
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,1.2728123887181574e-05,9.475381116012951e-05
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,1.4752065293561942,1.7630099168671878
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,8.833340943142091e-07,7.071179937323098e-07
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.00019092185830772365,1.4142359874646197e-05
mine_2956,ZAF,Platinum,Nickel,Copper,Palladium,,,,,,,,,,,,0.0,106.55953657083907,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,7.778297931055407e-06,0.00010111787310372029
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,403.34652175729445,1479.338751579546
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,14.79239858688873,5.746336234047428
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,54.93566005486875,148.4085610331857
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.015163576569881924,0.03494215470451052
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,2.7479037888377333,6.83283945957636
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.002637143751283813,0.03230501095322671
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,66254.82626484946,134788.57590381146
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,0.0006592859378209533,0.0606543062795277
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,2693.8021254942078,2137.170304621666
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.0019778578134628595,0.009230003129493345
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.07252145316030485,1.0100260567417003
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.017141434383344784,0.04944644533657149
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.5036944564952083,0.6111580643600236
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,344.4769025114481,322.7389265696156
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,5294.962050291753,2436.4544746673632
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,22080.395872217916,28405.218596690713
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,828.3235558485566,317.4962847920634
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,1.9086327899916598,2.0589499838148373
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.04615001564746673,1.6765641398786841
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.005274287502567626,1.3304390225226836
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.6592859378209532,0.3784301283092271
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.011867146880777156,0.08834431566800773
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,1375.4181463445805,1643.7534566111487
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,0.0008235821347230921,0.0006592859378209532
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.1780072032116574,0.013185718756419065
mine_2957,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,99351.45849006243,ZAF,ZWE,Africa,0,Africa,1,0.143,0.011,7.299485509571937e-08,0.007252145316030485,0.0942778891083963
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,25.194554835697044,92.40511393245559
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.9239893670711085,0.3589379740335954
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,3.4314898605235626,9.27016207490047
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.0009471745528651554,0.0021826196218197058
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,BWA,Africa,0,Africa,1,10.364,4.168,2.7658414185359853e-05,0.17164450158008557,0.4268050898214988
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0001647260091939401,0.0020178936126257663
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,4138.527949086355,8419.406102818777
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,CIV,Africa,0,Africa,0,0.092,0.001,6.6358959177926704e-09,4.118150229848502e-05,0.003788698211460622
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,COD,Africa,0,Africa,0,3241.644,4085.939,0.027113865930449864,168.26510631996956,133.49576983687015
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00012354450689545506,0.0005765410321787903
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.004529965252833352,0.06309006152127905
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0010707190597606104,0.0030886126723863763
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.03146266775604256,0.03817525263069562
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,21.517334950958425,20.15949845717278
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,330.7434291184584,152.19019516827206
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,MOZ,Africa,0,Africa,0,43084.824,33491.38,0.22224531182324306,1379.225342449435,1774.2977785858225
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,51.74023358030509,19.832023150895225
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,NAM,Africa,0,Africa,0,3.123,2.895,1.9210918682009782e-05,0.11922044915411414,0.12860983167816872
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0028827051608939515,0.10472456034504742
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0003294520183878802,0.08310427163834276
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,SWZ,Africa,0,Africa,1,0.574,1.0,6.63589591779267e-06,0.041181502298485016,0.023638182319330396
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0007412670413727302,0.005518321307996992
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,85.91383845115462,102.67508052015872
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,TZA,Africa,0,Africa,0,0.001,0.0012492032477519,8.28958273225018e-09,5.1444066418569826e-05,4.118150229848502e-05
