mine_cluster_mini,shapeGroup_primary_admin0,commodity_mineral__1,commodity_mineral__2,commodity_mineral__3,commodity_mineral__4,commodity_mineral__5,commodity_mineral__6,commodity_mineral__7,commodity_mineral__8,commodity_mineral__9,commodity_mineral__10,commodity_mineral__11,commodity_mineral__12,commodity_mineral__13,commodity_mineral__14,commodity_mineral__15,process_binary,mine_output_approx_copper,export_country_code,import_country_code,export_continent,export_landlocked,import_continent,import_landlocked,trade_value_thousandUSD,trade_quantity_tons,trade_quantity_tons_fraction,mine_output_approx_copper_export,id,iso3
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0010707190597606104,port586_land,FIN
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.03146266775604256,port493_land,GBR
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,21.517334950958425,port1016_land,GEO
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,330.7434291184584,port535_land,KHM
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,51.74023358030509,port672_land,MYS
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0028827051608939515,port1114_land,NLD
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0003294520183878802,port1095_land,RUS
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0007412670413727302,port1406_land,TUR
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,85.91383845115462,port541_land,TWN
mine_2974,ZAF,Chromite,Nickel,Copper,Palladium,Platinum,,,,,,,,,,,0.0,6205.869231322034,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.011119005620590957,port812_land,USA
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,31.542420145264956,port955_land,AUS
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,1.1567920535202427,port446_land,AUT
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,4.2960669720384965,port1355_land,BGR
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.001185818836340223,port506_land,BRA
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.0002062293628417779,port1350_land,CAN
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,5181.246035276175,port1195_land,CHN
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.00015467202213133343,port446_land,DEU
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0056713074781488924,port635_land,ESP
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0013404908584715562,port586_land,FIN
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.039389808302779585,port493_land,GBR
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,26.93871052120724,port1016_land,GEO
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,414.07551233089464,port535_land,KHM
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,64.7763850818989,port672_land,MYS
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0036090138497311135,port1114_land,NLD
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.0004124587256835558,port1095_land,RUS
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0009280321327880004,port1406_land,TUR
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,107.56016156630632,port541_land,TWN
mine_2981,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,7769.46193086076,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.013920481991820008,port812_land,USA
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,11.011112170277292,port955_land,AUS
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.4038233908601629,port446_land,AUT
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,1.4997097591841124,port1355_land,BGR
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.0004139563216911238,port506_land,BRA
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,7.199240377236936e-05,port1350_land,CAN
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,1808.7160406046016,port1195_land,CHN
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,5.399430282927702e-05,port446_land,DEU
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.0019797911037401574,port635_land,ESP
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.0004679506245204008,port586_land,FIN
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.01375054912052255,port493_land,GBR
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,9.404007742765748,port1016_land,GEO
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,144.54920999221318,port535_land,KHM
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,22.612724034396503,port672_land,MYS
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.0012598670660164638,port1114_land,NLD
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.00014398480754473873,port1095_land,RUS
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.0003239658169756621,port1406_land,TUR
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,37.548070141901874,port541_land,TWN
mine_2983,ZAF,Nickel,Copper,Platinum,Palladium,Chromite,,,,,,,,,,,0.0,2712.2337610562063,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.004859487254634932,port812_land,USA
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,1555.3001483474068,port955_land,AUS
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,57.039340803949656,port446_land,AUT
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,211.8313549864023,port1355_land,BGR
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,0.058470599388993266,port506_land,BRA
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,0.01016879989373796,port1350_land,CAN
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,255477.94652970365,port1195_land,CHN
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,0.007626599920303469,port446_land,DEU
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.27964199707779386,port635_land,ESP
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,0.06609719930929672,port586_land,FIN
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,1.9422407797039505,port493_land,GBR
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,1328.2994861195211,port1016_land,GEO
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,20417.32063644285,port535_land,KHM
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,3194.007335623226,port672_land,MYS
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.1779539981404143,port1114_land,NLD
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,0.02033759978747592,port1095_land,RUS
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,0.045759599521820814,port1406_land,TUR
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,5303.598597378395,port541_land,TWN
mine_3012,ZAF,Platinum,Palladium,Copper,Nickel,,,,,,,,,,,,0.0,383098.2289246203,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.6863939928273123,port812_land,USA
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,AUS,Africa,0,Oceania,0,2243.85,611.793,0.004059794671234131,2.26064762877362,port955_land,AUS
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,AUT,Africa,0,Europe,1,8.716,22.437,0.00014888959670751416,0.08290737364892,port446_land,AUT
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,BGR,Africa,0,Europe,0,225.105,83.326,0.000552942663245992,0.30789944362748617,port1355_land,BGR
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,BRA,Africa,0,South America,0,0.053,0.023,1.5262560610923142e-07,8.498772536101795e-05,port506_land,BRA
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,CAN,Africa,0,North America,0,0.049,0.004,2.6543583671170682e-08,1.478047397582921e-05,port1350_land,CAN
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,CHN,Africa,0,Asia,0,204446.308,100494.827,0.6668732122485806,371.34029379473964,port1195_land,CHN
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,DEU,Africa,0,Europe,0,0.014,0.003,1.990768775337801e-08,1.1085355481871906e-05,port446_land,DEU
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,ESP,Africa,0,Europe,0,1.532,0.11,7.299485509571937e-07,0.00040646303433530324,port635_land,ESP
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,FIN,Africa,0,Europe,0,0.075,0.026,1.725332938626094e-07,9.607308084288985e-05,port586_land,FIN
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,GBR,Africa,0,Europe,0,0.927,0.764,5.069824481193601e-06,0.002823070529383379,port493_land,GBR
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,GEO,Africa,0,Europe,0,489.528,522.5,0.0034672556170466705,1.9306994130926904,port1016_land,GEO
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,KHM,Africa,0,Asia,0,3695.596,8031.359,0.05329526240242743,29.676823172510428,port535_land,KHM
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,MYS,Africa,0,Asia,0,481.576,1256.395,0.008337306451635123,4.642528400215485,port672_land,MYS
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,NLD,Africa,0,Europe,0,2.543,0.07,4.6451271424548695e-07,0.00025865829457701116,port1114_land,NLD
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,RUS,Africa,0,Europe,0,2.018,0.008,5.3087167342341363e-08,2.956094795165842e-05,port1095_land,RUS
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,TUR,Africa,0,Asia,0,0.134,0.018,1.1944612652026805e-07,6.651213289123143e-05,port1406_land,TUR
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,TWN,Africa,0,Asia,0,2493.233,2086.224,0.013843965325201097,7.708844884937579,port541_land,TWN
mine_3166,ZAF,Nickel,Copper,Platinum,Palladium,,,,,,,,,,,,0.0,556.8379220731399,ZAF,USA,Africa,0,North America,0,0.02,0.27,1.7916918978040211e-06,0.0009976819933684717,port812_land,USA
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,3.2371304506442806,port52_land,AIA
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,5.529896196302686e-06,port747_land,ARE
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,CAN,Africa,1,North America,0,0.047,0.007,3.540302269996297e-07,2.580618224941254e-06,port1350_land,CAN
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,CHN,Africa,1,Asia,0,84669.461,10815.996,0.5470270741581552,3.987422342641671,port1195_land,CHN
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,GBR,Africa,1,Europe,0,0.021,0.046,2.3264843488547097e-06,1.695834833532824e-05,port493_land,GBR
mine_3196,BWA,Copper,Nickel,Cobalt,Silver,,,,,,,,,,,,0.0,7.289259583317875,BWA,NLD,Africa,1,Europe,0,0.374,0.014,7.080604539992594e-07,5.161236449882508e-06,port1114_land,NLD
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,19.41811200121568,port52_land,AIA
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,3.317139835175022e-05,port747_land,ARE
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,CAN,Africa,1,North America,0,0.047,0.007,3.540302269996297e-07,1.5479985897483436e-05,port1350_land,CAN
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,CHN,Africa,1,Asia,0,84669.461,10815.996,0.5470270741581552,23.918780792462464,port1195_land,CHN
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,GBR,Africa,1,Europe,0,0.021,0.046,2.3264843488547097e-06,0.00010172562161203401,port493_land,GBR
mine_3198,BWA,Copper,Nickel,,,,,,,,,,,,,,0.0,43.7250401714982,BWA,NLD,Africa,1,Europe,0,0.374,0.014,7.080604539992594e-07,3.095997179496687e-05,port1114_land,NLD
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,0.3026756057128821,port52_land,AIA
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,5.170519712642881e-07,port747_land,ARE
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,CAN,Africa,1,North America,0,0.047,0.007,3.540302269996297e-07,2.4129091992333443e-07,port1350_land,CAN
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,CHN,Africa,1,Asia,0,84669.461,10815.996,0.5470270741581552,0.37282880353244363,port1195_land,CHN
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,GBR,Africa,1,Europe,0,0.021,0.046,2.3264843488547097e-06,1.5856260452104835e-06,port493_land,GBR
mine_3207,BWA,Copper,Nickel,Platinum,Cobalt,Palladium,,,,,,,,,,,0.0,0.6815545722416149,BWA,NLD,Africa,1,Europe,0,0.374,0.014,7.080604539992594e-07,4.825818398466689e-07,port1114_land,NLD
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,AIA,Africa,1,North America,0,11386.439,8780.808,0.4440959213543093,47.37399710323048,port52_land,AIA
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,ARE,Africa,1,Asia,0,0.051,0.015,7.586362007134922e-07,8.092762722387929e-05,port747_land,ARE
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,CAN,Africa,1,North America,0,0.047,0.007,3.540302269996297e-07,3.776622603781034e-05,port1350_land,CAN
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,CHN,Africa,1,Asia,0,84669.461,10815.996,0.5470270741581552,58.35419282286463,port1195_land,CHN
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,GBR,Africa,1,Europe,0,0.021,0.046,2.3264843488547097e-06,0.0002481780568198965,port493_land,GBR
mine_3390,BWA,Nickel,Copper,Palladium,Platinum,Silver,Cobalt,,,,,,,,,,0.0,106.67514567294232,BWA,NLD,Africa,1,Europe,0,0.374,0.014,7.080604539992594e-07,7.553245207562068e-05,port1114_land,NLD
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,ARE,Africa,1,Asia,0,36.064,259.301,0.004220413732089332,56.741725305525144,port747_land,ARE
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,CHN,Africa,1,Asia,0,50519.587,33389.898,0.5434579273981286,7306.5681208152055,port1195_land,CHN
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,DEU,Africa,1,Europe,0,1.275,0.56,9.114626206493712e-06,0.12254239733396355,port446_land,DEU
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,IND,Africa,1,Asia,0,0.011,0.002,3.255223645176326e-08,0.00043765141904986984,port1367_land,IND
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,NLD,Africa,1,Europe,0,3.004,0.039,6.347686108093835e-07,0.00853420267147246,port1114_land,NLD
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,SGP,Africa,1,Asia,0,6.319,29.22,0.00047558817456026114,6.394087232318597,port1201_land,SGP
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,TWN,Africa,1,Asia,0,95927.75,24356.0,0.3964211355095729,5329.718981189314,port541_land,TWN
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,USA,Africa,1,North America,0,54.394,55.35,0.0009008831438025481,12.112003022205146,port812_land,USA
mine_3396,ZMB,Nickel,Palladium,Cobalt,Platinum,Copper,,,,,,,,,,,0.0,13444.588352581948,ZMB,VNM,Africa,1,Asia,0,18.075,130.4,0.0021224058166549645,28.534872522051515,port903_land,VNM
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,ARE,Africa,1,Asia,0,36.064,259.301,0.004220413732089332,930.0619372517671,port747_land,ARE
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,CHN,Africa,1,Asia,0,50519.587,33389.898,0.5434579273981286,119763.02913802456,port1195_land,CHN
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,DEU,Africa,1,Europe,0,1.275,0.56,9.114626206493712e-06,2.0086103981897083,port446_land,DEU
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,IND,Africa,1,Asia,0,0.011,0.002,3.255223645176326e-08,0.007173608564963244,port1367_land,IND
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,NLD,Africa,1,Europe,0,3.004,0.039,6.347686108093835e-07,0.13988536701678328,port1114_land,NLD
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,SGP,Africa,1,Asia,0,6.319,29.22,0.00047558817456026114,104.806421134113,port1201_land,SGP
mine_3399,ZMB,Copper,,,,,,,,,,,,,,,0.0,220372.21852923324,ZMB,TWN,Africa,1,Asia,0,95927.75,24356.0,0.3964211355095729,87360.20510412239,port541_land,TWN
